x y z
1.010101 4.191919 -0.117299
1.010101 4.242424 -0.139897
1.010101 4.292929 -0.162138
1.010101 4.343434 -0.183965
1.010101 4.393939 -0.205323
1.010101 4.444444 -0.226158
1.010101 4.494949 -0.246416
1.010101 4.545455 -0.266045
1.010101 4.595960 -0.284996
1.010101 4.646465 -0.303220
1.010101 4.696970 -0.320671
1.010101 4.747475 -0.337304
1.010101 4.797980 -0.353077
1.010101 4.848485 -0.367949
1.010101 4.898990 -0.381883
1.010101 4.949495 -0.394844
1.010101 5.000000 -0.406797
1.030303 0.000000 -0.398246
1.030303 0.050505 -0.378869
1.030303 0.101010 -0.358526
1.030303 0.151515 -0.337268
1.030303 0.202020 -0.315151
1.030303 0.252525 -0.292229
1.030303 0.303030 -0.268563
1.030303 0.353535 -0.244211
1.030303 0.404040 -0.219237
1.030303 0.454545 -0.193703
1.030303 0.505051 -0.167676
1.030303 0.555556 -0.141221
1.030303 0.606061 -0.114406
1.030303 0.656566 -0.087299
1.030303 0.707071 -0.059970
1.030303 0.757576 -0.032487
1.030303 0.808081 -0.004922
1.030303 0.858586 0.022656
1.030303 0.909091 0.050176
1.030303 0.959596 0.077568
1.030303 1.010101 0.104762
1.030303 1.060606 0.131690
1.030303 1.111111 0.158281
1.030303 1.161616 0.184469
1.030303 1.212121 0.210186
1.030303 1.262626 0.235367
1.030303 1.313131 0.259948
1.030303 1.363636 0.283866
1.030303 1.414141 0.307060
1.030303 1.464646 0.329471
1.030303 1.515152 0.351042
1.030303 1.565657 0.371717
1.030303 1.616162 0.391445
1.030303 1.666667 0.410174
1.030303 1.717172 0.427858
1.030303 1.767677 0.444450
1.030303 1.818182 0.459909
1.030303 1.868687 0.474194
1.030303 1.919192 0.487271
1.030303 1.969697 0.499105
1.030303 2.020202 0.509666
1.030303 2.070707 0.518927
1.030303 2.121212 0.526865
1.030303 2.171717 0.533460
1.030303 2.222222 0.538694
1.030303 2.272727 0.542554
1.030303 2.323232 0.545030
1.030303 2.373737 0.546117
1.030303 2.424242 0.545811
1.030303 2.474747 0.544112
1.030303 2.525253 0.541027
1.030303 2.575758 0.536561
1.030303 2.626263 0.530727
1.030303 2.676768 0.523540
1.030303 2.727273 0.515018
1.030303 2.777778 0.505182
1.030303 2.828283 0.494058
1.030303 2.878788 0.481674
1.030303 2.929293 0.468061
1.030303 2.979798 0.453255
1.030303 3.030303 0.437293
1.030303 3.080808 0.420216
1.030303 3.131313 0.402067
1.030303 3.181818 0.382893
1.030303 3.232323 0.362742
1.030303 3.282828 0.341666
1.030303 3.333333 0.319719
1.030303 3.383838 0.296957
1.030303 3.434343 0.273437
1.030303 3.484848 0.249220
1.030303 3.535354 0.224367
1.030303 3.585859 0.198943
1.030303 3.636364 0.173010
1.030303 3.686869 0.146637
1.030303 3.737374 0.119890
1.030303 3.787879 0.092837
1.030303 3.838384 0.065547
1.030303 3.888889 0.038090
1.030303 3.939394 0.010536
1.030303 3.989899 -0.017045
1.030303 4.040404 -0.044583
1.030303 4.090909 -0.072007
1.030303 4.141414 -0.099247
1.030303 4.191919 -0.126234
1.030303 4.242424 -0.152899
1.030303 4.292929 -0.179174
1.030303 4.343434 -0.204993
1.030303 4.393939 -0.230288
1.030303 4.444444 -0.254996
1.030303 4.494949 -0.279054
1.030303 4.545455 -0.302401
1.030303 4.595960 -0.324976
1.030303 4.646465 -0.346722
1.030303 4.696970 -0.367584
1.030303 4.747475 -0.387509
1.030303 4.797980 -0.406446
1.030303 4.848485 -0.424346
1.030303 4.898990 -0.441163
1.030303 4.949495 -0.456856
1.030303 5.000000 -0.471384
1.050505 0.000000 -0.467690
1.050505 0.050505 -0.445921
1.050505 0.101010 -0.423015
1.050505 0.151515 -0.399031
1.050505 0.202020 -0.374029
1.050505 0.252525 -0.348073
1.050505 0.303030 -0.321229
1.050505 0.353535 -0.293566
1.050505 0.404040 -0.265154
1.050505 0.454545 -0.236067
1.050505 0.505051 -0.206377
1.050505 0.555556 -0.176161
1.050505 0.606061 -0.145495
1.050505 0.656566 -0.114459
1.050505 0.707071 -0.083131
1.050505 0.757576 -0.051590
1.050505 0.808081 -0.019918
1.050505 0.858586 0.011804
1.050505 0.909091 0.043497
1.050505 0.959596 0.075078
1.050505 1.010101 0.106469
1.050505 1.060606 0.137587
1.050505 1.111111 0.168355
1.050505 1.161616 0.198693
1.050505 1.212121 0.228525
1.050505 1.262626 0.257774
1.050505 1.313131 0.286366
1.050505 1.363636 0.314227
1.050505 1.414141 0.341287
1.050505 1.464646 0.367476
1.050505 1.515152 0.392729
1.050505 1.565657 0.416980
1.050505 1.616162 0.440167
1.050505 1.666667 0.462232
1.050505 1.717172 0.483118
1.050505 1.767677 0.502772
1.050505 1.818182 0.521144
1.050505 1.868687 0.538187
1.050505 1.919192 0.553857
1.050505 1.969697 0.568115
1.050505 2.020202 0.580925
1.050505 2.070707 0.592252
1.050505 2.121212 0.602069
1.050505 2.171717 0.610351
1.050505 2.222222 0.617077
1.050505 2.272727 0.622228
1.050505 2.323232 0.625793
1.050505 2.373737 0.627762
1.050505 2.424242 0.628130
1.050505 2.474747 0.626896
1.050505 2.525253 0.624064
1.050505 2.575758 0.619639
1.050505 2.626263 0.613635
1.050505 2.676768 0.606066
1.050505 2.727273 0.596951
1.050505 2.777778 0.586314
1.050505 2.828283 0.574181
1.050505 2.878788 0.560585
1.050505 2.929293 0.545558
1.050505 2.979798 0.529141
1.050505 3.030303 0.511374
1.050505 3.080808 0.492303
1.050505 3.131313 0.471976
1.050505 3.181818 0.450446
1.050505 3.232323 0.427767
1.050505 3.282828 0.403997
1.050505 3.333333 0.379197
1.050505 3.383838 0.353430
1.050505 3.434343 0.326761
1.050505 3.484848 0.299259
1.050505 3.535354 0.270994
1.050505 3.585859 0.242038
1.050505 3.636364 0.212465
1.050505 3.686869 0.182350
1.050505 3.737374 0.151769
1.050505 3.787879 0.120802
1.050505 3.838384 0.089527
1.050505 3.888889 0.058023
1.050505 3.939394 0.026371
1.050505 3.989899 -0.005347
1.050505 4.040404 -0.037053
1.050505 4.090909 -0.068663
1.050505 4.141414 -0.100099
1.050505 4.191919 -0.131279
1.050505 4.242424 -0.162125
1.050505 4.292929 -0.192557
1.050505 4.343434 -0.222498
1.050505 4.393939 -0.251872
1.050505 4.444444 -0.280603
1.050505 4.494949 -0.308619
1.050505 4.545455 -0.335848
1.050505 4.595960 -0.362220
1.050505 4.646465 -0.387668
1.050505 4.696970 -0.412128
1.050505 4.747475 -0.435537
1.050505 4.797980 -0.457835
1.050505 4.848485 -0.478965
1.050505 4.898990 -0.498874
1.050505 4.949495 -0.517511
1.050505 5.000000 -0.534828
1.070707 0.000000 -0.540922
1.070707 0.050505 -0.516902
1.070707 0.101010 -0.491563
1.070707 0.151515 -0.464971
1.070707 0.202020 -0.437194
1.070707 0.252525 -0.408301
1.070707 0.303030 -0.378367
1.070707 0.353535 -0.347468
1.070707 0.404040 -0.315684
1.070707 0.454545 -0.283094
1.070707 0.505051 -0.249782
1.070707 0.555556 -0.215833
1.070707 0.606061 -0.181333
1.070707 0.656566 -0.146372
1.070707 0.707071 -0.111037
1.070707 0.757576 -0.075418
1.070707 0.808081 -0.039608
1.070707 0.858586 -0.003696
1.070707 0.909091 0.032225
1.070707 0.959596 0.068064
1.070707 1.010101 0.103729
1.070707 1.060606 0.139129
1.070707 1.111111 0.174175
1.070707 1.161616 0.208777
1.070707 1.212121 0.242846
1.070707 1.262626 0.276296
1.070707 1.313131 0.309042
1.070707 1.363636 0.340999
1.070707 1.414141 0.372086
1.070707 1.464646 0.402225
1.070707 1.515152 0.431338
1.070707 1.565657 0.459351
1.070707 1.616162 0.486193
1.070707 1.666667 0.511794
1.070707 1.717172 0.536091
1.070707 1.767677 0.559020
1.070707 1.818182 0.580523
1.070707 1.868687 0.600547
1.070707 1.919192 0.619038
1.070707 1.969697 0.635951
1.070707 2.020202 0.651242
1.070707 2.070707 0.664873
1.070707 2.121212 0.676808
1.070707 2.171717 0.687016
1.070707 2.222222 0.695473
1.070707 2.272727 0.702156
1.070707 2.323232 0.707049
1.070707 2.373737 0.710138
1.070707 2.424242 0.711416
1.070707 2.474747 0.710880
1.070707 2.525253 0.708531
1.070707 2.575758 0.704376
1.070707 2.626263 0.698424
1.070707 2.676768 0.690690
1.070707 2.727273 0.681196
1.070707 2.777778 0.669964
1.070707 2.828283 0.657024
1.070707 2.878788 0.642408
1.070707 2.929293 0.626154
1.070707 2.979798 0.608303
1.070707 3.030303 0.588900
1.070707 3.080808 0.567996
1.070707 3.131313 0.545643
1.070707 3.181818 0.521899
1.070707 3.232323 0.496824
1.070707 3.282828 0.470482
1.070707 3.333333 0.442940
1.070707 3.383838 0.414269
1.070707 3.434343 0.384541
1.070707 3.484848 0.353832
1.070707 3.535354 0.322221
1.070707 3.585859 0.289788
1.070707 3.636364 0.256616
1.070707 3.686869 0.222790
1.070707 3.737374 0.188396
1.070707 3.787879 0.153521
1.070707 3.838384 0.118254
1.070707 3.888889 0.082686
1.070707 3.939394 0.046908
1.070707 3.989899 0.011009
1.070707 4.040404 -0.024917
1.070707 4.090909 -0.060780
1.070707 4.141414 -0.096488
1.070707 4.191919 -0.131950
1.070707 4.242424 -0.167075
1.070707 4.292929 -0.201775
1.070707 4.343434 -0.235959
1.070707 4.393939 -0.269542
1.070707 4.444444 -0.302438
1.070707 4.494949 -0.334562
1.070707 4.545455 -0.365833
1.070707 4.595960 -0.396172
1.070707 4.646465 -0.425499
1.070707 4.696970 -0.453742
1.070707 4.747475 -0.480828
1.070707 4.797980 -0.506687
1.070707 4.848485 -0.531254
1.070707 4.898990 -0.554467
1.070707 4.949495 -0.576265
1.070707 5.000000 -0.596594
1.090909 0.000000 -0.617884
1.090909 0.050505 -0.591782
1.090909 0.101010 -0.564172
1.090909 0.151515 -0.535123
1.090909 0.202020 -0.504709
1.090909 0.252525 -0.473008
1.090909 0.303030 -0.440101
1.090909 0.353535 -0.406072
1.090909 0.404040 -0.371007
1.090909 0.454545 -0.334996
1.090909 0.505051 -0.298130
1.090909 0.555556 -0.260504
1.090909 0.606061 -0.222214
1.090909 0.656566 -0.183357
1.090909 0.707071 -0.144033
1.090909 0.757576 -0.104341
1.090909 0.808081 -0.064383
1.090909 0.858586 -0.024261
1.090909 0.909091 0.015923
1.090909 0.959596 0.056066
1.090909 1.010101 0.096066
1.090909 1.060606 0.135822
1.090909 1.111111 0.175231
1.090909 1.161616 0.214193
1.090909 1.212121 0.252609
1.090909 1.262626 0.290380
1.090909 1.313131 0.327411
1.090909 1.363636 0.363607
1.090909 1.414141 0.398876
1.090909 1.464646 0.433128
1.090909 1.515152 0.466275
1.090909 1.565657 0.498233
1.090909 1.616162 0.528920
1.090909 1.666667 0.558259
1.090909 1.717172 0.586174
1.090909 1.767677 0.612594
1.090909 1.818182 0.637451
1.090909 1.868687 0.660683
1.090909 1.919192 0.682231
1.090909 1.969697 0.702038
1.090909 2.020202 0.720055
1.090909 2.070707 0.736236
1.090909 2.121212 0.750539
1.090909 2.171717 0.762928
1.090909 2.222222 0.773371
1.090909 2.272727 0.781842
1.090909 2.323232 0.788320
1.090909 2.373737 0.792787
1.090909 2.424242 0.795232
1.090909 2.474747 0.795649
1.090909 2.525253 0.794037
1.090909 2.575758 0.790400
1.090909 2.626263 0.784748
1.090909 2.676768 0.777094
1.090909 2.727273 0.767458
1.090909 2.777778 0.755865
1.090909 2.828283 0.742345
1.090909 2.878788 0.726931
1.090909 2.929293 0.709664
1.090909 2.979798 0.690587
1.090909 3.030303 0.669748
1.090909 3.080808 0.647202
1.090909 3.131313 0.623005
1.090909 3.181818 0.597219
1.090909 3.232323 0.569911
1.090909 3.282828 0.541149
1.090909 3.333333 0.511006
1.090909 3.383838 0.479561
1.090909 3.434343 0.446893
1.090909 3.484848 0.413085
1.090909 3.535354 0.378223
1.090909 3.585859 0.342397
1.090909 3.636364 0.305698
1.090909 3.686869 0.268219
1.090909 3.737374 0.230057
1.090909 3.787879 0.191307
1.090909 3.838384 0.152070
1.090909 3.888889 0.112445
1.090909 3.939394 0.072533
1.090909 3.989899 0.032436
1.090909 4.040404 -0.007744
1.090909 4.090909 -0.047904
1.090909 4.141414 -0.087941
1.090909 4.191919 -0.127755
1.090909 4.242424 -0.167242
1.090909 4.292929 -0.206304
1.090909 4.343434 -0.244839
1.090909 4.393939 -0.282749
1.090909 4.444444 -0.319939
1.090909 4.494949 -0.356312
1.090909 4.545455 -0.391777
1.090909 4.595960 -0.426243
1.090909 4.646465 -0.459622
1.090909 4.696970 -0.491829
1.090909 4.747475 -0.522781
1.090909 4.797980 -0.552400
1.090909 4.848485 -0.580611
1.090909 4.898990 -0.607341
1.090909 4.949495 -0.632522
1.090909 5.000000 -0.656090
1.111111 0.000000 -0.698450
1.111111 0.050505 -0.670470
1.111111 0.101010 -0.640781
1.111111 0.151515 -0.609458
1.111111 0.202020 -0.576580
1.111111 0.252525 -0.542232
1.111111 0.303030 -0.506501
1.111111 0.353535 -0.469478
1.111111 0.404040 -0.431258
1.111111 0.454545 -0.391939
1.111111 0.505051 -0.351619
1.111111 0.555556 -0.310404
1.111111 0.606061 -0.268396
1.111111 0.656566 -0.225704
1.111111 0.707071 -0.182436
1.111111 0.757576 -0.138704
1.111111 0.808081 -0.094617
1.111111 0.858586 -0.050289
1.111111 0.909091 -0.005833
1.111111 0.959596 0.038638
1.111111 1.010101 0.083010
1.111111 1.060606 0.127171
1.111111 1.111111 0.171008
1.111111 1.161616 0.214408
1.111111 1.212121 0.257261
1.111111 1.262626 0.299459
1.111111 1.313131 0.340893
1.111111 1.363636 0.381457
1.111111 1.414141 0.421049
1.111111 1.464646 0.459567
1.111111 1.515152 0.496912
1.111111 1.565657 0.532991
1.111111 1.616162 0.567710
1.111111 1.666667 0.600982
1.111111 1.717172 0.632721
1.111111 1.767677 0.662846
1.111111 1.818182 0.691281
1.111111 1.868687 0.717954
1.111111 1.919192 0.742795
1.111111 1.969697 0.765742
1.111111 2.020202 0.786736
1.111111 2.070707 0.805723
1.111111 2.121212 0.822656
1.111111 2.171717 0.837491
1.111111 2.222222 0.850190
1.111111 2.272727 0.860721
1.111111 2.323232 0.869057
1.111111 2.373737 0.875177
1.111111 2.424242 0.879065
1.111111 2.474747 0.880711
1.111111 2.525253 0.880111
1.111111 2.575758 0.877266
1.111111 2.626263 0.872185
1.111111 2.676768 0.864879
1.111111 2.727273 0.855367
1.111111 2.777778 0.843674
1.111111 2.828283 0.829830
1.111111 2.878788 0.813869
1.111111 2.929293 0.795833
1.111111 2.979798 0.775767
1.111111 3.030303 0.753723
1.111111 3.080808 0.729756
1.111111 3.131313 0.703929
1.111111 3.181818 0.676306
1.111111 3.232323 0.646959
1.111111 3.282828 0.615962
1.111111 3.333333 0.583394
1.111111 3.383838 0.549338
1.111111 3.434343 0.513881
1.111111 3.484848 0.477114
1.111111 3.535354 0.439130
1.111111 3.585859 0.400026
1.111111 3.636364 0.359902
1.111111 3.686869 0.318860
1.111111 3.737374 0.277005
1.111111 3.787879 0.234444
1.111111 3.838384 0.191284
1.111111 3.888889 0.147637
1.111111 3.939394 0.103613
1.111111 3.989899 0.059326
1.111111 4.040404 0.014886
1.111111 4.090909 -0.029591
1.111111 4.141414 -0.073992
1.111111 4.191919 -0.118205
1.111111 4.242424 -0.162117
1.111111 4.292929 -0.205615
1.111111 4.343434 -0.248589
1.111111 4.393939 -0.290929
1.111111 4.444444 -0.332526
1.111111 4.494949 -0.373276
1.111111 4.545455 -0.413074
1.111111 4.595960 -0.451819
1.111111 4.646465 -0.489411
1.111111 4.696970 -0.525755
1.111111 4.747475 -0.560758
1.111111 4.797980 -0.594332
1.111111 4.848485 -0.626389
1.111111 4.898990 -0.656849
1.111111 4.949495 -0.685635
1.111111 5.000000 -0.712671
1.131313 0.000000 -0.782417
1.131313 0.050505 -0.752796
1.131313 0.101010 -0.721255
1.131313 0.151515 -0.687874
1.131313 0.202020 -0.652740
1.131313 0.252525 -0.615940
1.131313 0.303030 -0.577570
1.131313 0.353535 -0.537727
1.131313 0.404040 -0.496513
1.131313 0.454545 -0.454032
1.131313 0.505051 -0.410393
1.131313 0.555556 -0.365708
1.131313 0.606061 -0.320091
1.131313 0.656566 -0.273657
1.131313 0.707071 -0.226525
1.131313 0.757576 -0.178815
1.131313 0.808081 -0.130650
1.131313 0.858586 -0.082151
1.131313 0.909091 -0.033442
1.131313 0.959596 0.015351
1.131313 1.010101 0.064106
1.131313 1.060606 0.112696
1.131313 1.111111 0.161000
1.131313 1.161616 0.208893
1.131313 1.212121 0.256253
1.131313 1.262626 0.302960
1.131313 1.313131 0.348894
1.131313 1.363636 0.393938
1.131313 1.414141 0.437978
1.131313 1.464646 0.480901
1.131313 1.515152 0.522597
1.131313 1.565657 0.562961
1.131313 1.616162 0.601889
1.131313 1.666667 0.639282
1.131313 1.717172 0.675045
1.131313 1.767677 0.709086
1.131313 1.818182 0.741319
1.131313 1.868687 0.771661
1.131313 1.919192 0.800036
1.131313 1.969697 0.826370
1.131313 2.020202 0.850597
1.131313 2.070707 0.872654
1.131313 2.121212 0.892486
1.131313 2.171717 0.910042
1.131313 2.222222 0.925278
1.131313 2.272727 0.938153
1.131313 2.323232 0.948636
1.131313 2.373737 0.956700
1.131313 2.424242 0.962324
1.131313 2.474747 0.965494
1.131313 2.525253 0.966202
1.131313 2.575758 0.964446
1.131313 2.626263 0.960230
1.131313 2.676768 0.953565
1.131313 2.727273 0.944469
1.131313 2.777778 0.932964
1.131313 2.828283 0.919080
1.131313 2.878788 0.902851
1.131313 2.929293 0.884321
1.131313 2.979798 0.863535
1.131313 3.030303 0.840547
1.131313 3.080808 0.815415
1.131313 3.131313 0.788204
1.131313 3.181818 0.758983
1.131313 3.232323 0.727826
1.131313 3.282828 0.694813
1.131313 3.333333 0.660029
1.131313 3.383838 0.623561
1.131313 3.434343 0.585502
1.131313 3.484848 0.545951
1.131313 3.535354 0.505007
1.131313 3.585859 0.462776
1.131313 3.636364 0.419364
1.131313 3.686869 0.374883
1.131313 3.737374 0.329445
1.131313 3.787879 0.283168
1.131313 3.838384 0.236168
1.131313 3.888889 0.188567
1.131313 3.939394 0.140484
1.131313 3.989899 0.092043
1.131313 4.040404 0.043367
1.131313 4.090909 -0.005419
1.131313 4.141414 -0.054192
1.131313 4.191919 -0.102826
1.131313 4.242424 -0.151198
1.131313 4.292929 -0.199184
1.131313 4.343434 -0.246663
1.131313 4.393939 -0.293512
1.131313 4.444444 -0.339613
1.131313 4.494949 -0.384848
1.131313 4.545455 -0.429102
1.131313 4.595960 -0.472261
1.131313 4.646465 -0.514215
1.131313 4.696970 -0.554859
1.131313 4.747475 -0.594087
1.131313 4.797980 -0.631800
1.131313 4.848485 -0.667902
1.131313 4.898990 -0.702301
1.131313 4.949495 -0.734909
1.131313 5.000000 -0.765643
1.151515 0.000000 -0.869494
1.151515 0.050505 -0.838502
1.151515 0.101010 -0.805372
1.151515 0.151515 -0.770189
1.151515 0.202020 -0.733041
1.151515 0.252525 -0.694023
1.151515 0.303030 -0.653236
1.151515 0.353535 -0.610783
1.151515 0.404040 -0.566772
1.151515 0.454545 -0.521316
1.151515 0.505051 -0.474530
1.151515 0.555556 -0.426534
1.151515 0.606061 -0.377451
1.151515 0.656566 -0.327405
1.151515 0.707071 -0.276523
1.151515 0.757576 -0.224937
1.151515 0.808081 -0.172777
1.151515 0.858586 -0.120177
1.151515 0.909091 -0.067270
1.151515 0.959596 -0.014191
1.151515 1.010101 0.038924
1.151515 1.060606 0.091939
1.151515 1.111111 0.144720
1.151515 1.161616 0.197132
1.151515 1.212121 0.249042
1.151515 1.262626 0.300316
1.151515 1.313131 0.350824
1.151515 1.363636 0.400438
1.151515 1.414141 0.449030
1.151515 1.464646 0.496477
1.151515 1.515152 0.542658
1.151515 1.565657 0.587456
1.151515 1.616162 0.630755
1.151515 1.666667 0.672445
1.151515 1.717172 0.712421
1.151515 1.767677 0.750580
1.151515 1.818182 0.786825
1.151515 1.868687 0.821063
1.151515 1.919192 0.853207
1.151515 1.969697 0.883175
1.151515 2.020202 0.910891
1.151515 2.070707 0.936284
1.151515 2.121212 0.959290
1.151515 2.171717 0.979849
1.151515 2.222222 0.997909
1.151515 2.272727 1.013424
1.151515 2.323232 1.026355
1.151515 2.373737 1.036668
1.151515 2.424242 1.044338
1.151515 2.474747 1.049344
1.151515 2.525253 1.051675
1.151515 2.575758 1.051323
1.151515 2.626263 1.048290
1.151515 2.676768 1.042584
1.151515 2.727273 1.034219
1.151515 2.777778 1.023217
1.151515 2.828283 1.009605
1.151515 2.878788 0.993418
1.151515 2.929293 0.974698
1.151515 2.979798 0.953492
1.151515 3.030303 0.929855
1.151515 3.080808 0.903846
1.151515 3.131313 0.875533
1.151515 3.181818 0.844986
1.151515 3.232323 0.812285
1.151515 3.282828 0.777512
1.151515 3.333333 0.740756
1.151515 3.383838 0.702111
1.151515 3.434343 0.661676
1.151515 3.484848 0.619553
1.151515 3.535354 0.575851
1.151515 3.585859 0.530679
1.151515 3.636364 0.484155
1.151515 3.686869 0.436395
1.151515 3.737374 0.387523
1.151515 3.787879 0.337663
1.151515 3.838384 0.286941
1.151515 3.888889 0.235488
1.151515 3.939394 0.183434
1.151515 3.989899 0.130912
1.151515 4.040404 0.078056
1.151515 4.090909 0.025002
1.151515 4.141414 -0.028117
1.151515 4.191919 -0.081163
1.151515 4.242424 -0.134003
1.151515 4.292929 -0.186501
1.151515 4.343434 -0.238523
1.151515 4.393939 -0.289938
1.151515 4.444444 -0.340612
1.151515 4.494949 -0.390418
1.151515 4.545455 -0.439229
1.151515 4.595960 -0.486919
1.151515 4.646465 -0.533367
1.151515 4.696970 -0.578456
1.151515 4.747475 -0.622069
1.151515 4.797980 -0.664095
1.151515 4.848485 -0.704429
1.151515 4.898990 -0.742965
1.151515 4.949495 -0.779607
1.151515 5.000000 -0.814261
1.171717 0.000000 -0.959289
1.171717 0.050505 -0.927235
1.171717 0.101010 -0.892816
1.171717 0.151515 -0.856120
1.171717 0.202020 -0.817241
1.171717 0.252525 -0.776278
1.171717 0.303030 -0.733336
1.171717 0.353535 -0.688523
1.171717 0.404040 -0.641954
1.171717 0.454545 -0.593748
1.171717 0.505051 -0.544028
1.171717 0.555556 -0.492920
1.171717 0.606061 -0.440555
1.171717 0.656566 -0.387067
1.171717 0.707071 -0.332592
1.171717 0.757576 -0.277269
1.171717 0.808081 -0.221238
1.171717 0.858586 -0.164643
1.171717 0.909091 -0.107629
1.171717 0.959596 -0.050340
1.171717 1.010101 0.007078
1.171717 1.060606 0.064477
1.171717 1.111111 0.121712
1.171717 1.161616 0.178637
1.171717 1.212121 0.235106
1.171717 1.262626 0.290975
1.171717 1.313131 0.346102
1.171717 1.363636 0.400347
1.171717 1.414141 0.453571
1.171717 1.464646 0.505638
1.171717 1.515152 0.556415
1.171717 1.565657 0.605774
1.171717 1.616162 0.653588
1.171717 1.666667 0.699735
1.171717 1.717172 0.744097
1.171717 1.767677 0.786562
1.171717 1.818182 0.827021
1.171717 1.868687 0.865371
1.171717 1.919192 0.901514
1.171717 1.969697 0.935358
1.171717 2.020202 0.966816
1.171717 2.070707 0.995809
1.171717 2.121212 1.022263
1.171717 2.171717 1.046109
1.171717 2.222222 1.067288
1.171717 2.272727 1.085745
1.171717 2.323232 1.101433
1.171717 2.373737 1.114312
1.171717 2.424242 1.124349
1.171717 2.474747 1.131519
1.171717 2.525253 1.135803
1.171717 2.575758 1.137191
1.171717 2.626263 1.135679
1.171717 2.676768 1.131270
1.171717 2.727273 1.123977
1.171717 2.777778 1.113817
1.171717 2.828283 1.100817
1.171717 2.878788 1.085009
1.171717 2.929293 1.066434
1.171717 2.979798 1.045140
1.171717 3.030303 1.021180
1.171717 3.080808 0.994617
1.171717 3.131313 0.965516
1.171717 3.181818 0.933953
1.171717 3.232323 0.900009
1.171717 3.282828 0.863769
1.171717 3.333333 0.825327
1.171717 3.383838 0.784780
1.171717 3.434343 0.742231
1.171717 3.484848 0.697790
1.171717 3.535354 0.651569
1.171717 3.585859 0.603686
1.171717 3.636364 0.554264
1.171717 3.686869 0.503428
1.171717 3.737374 0.451309
1.171717 3.787879 0.398038
1.171717 3.838384 0.343753
1.171717 3.888889 0.288591
1.171717 3.939394 0.232693
1.171717 3.989899 0.176201
1.171717 4.040404 0.119260
1.171717 4.090909 0.062015
1.171717 4.141414 0.004612
1.171717 4.191919 -0.052803
1.171717 4.242424 -0.110083
1.171717 4.292929 -0.167083
1.171717 4.343434 -0.223656
1.171717 4.393939 -0.279659
1.171717 4.444444 -0.334949
1.171717 4.494949 -0.389385
1.171717 4.545455 -0.442827
1.171717 4.595960 -0.495141
1.171717 4.646465 -0.546191
1.171717 4.696970 -0.595849
1.171717 4.747475 -0.643987
1.171717 4.797980 -0.690483
1.171717 4.848485 -0.735218
1.171717 4.898990 -0.778078
1.171717 4.949495 -0.818954
1.171717 5.000000 -0.857741
1.191919 0.000000 -1.051303
1.191919 0.050505 -1.018530
1.191919 0.101010 -0.983160
1.191919 0.151515 -0.945282
1.191919 0.202020 -0.904994
1.191919 0.252525 -0.862398
1.191919 0.303030 -0.817602
1.191919 0.353535 -0.770722
1.191919 0.404040 -0.721876
1.191919 0.454545 -0.671189
1.191919 0.505051 -0.618790
1.191919 0.555556 -0.564813
1.191919 0.606061 -0.509396
1.191919 0.656566 -0.452680
1.191919 0.707071 -0.394809
1.191919 0.757576 -0.335932
1.191919 0.808081 -0.276197
1.191919 0.858586 -0.215759
1.191919 0.909091 -0.154770
1.191919 0.959596 -0.093386
1.191919 1.010101 -0.031765
1.191919 1.060606 0.029938
1.191919 1.111111 0.091564
1.191919 1.161616 0.152957
1.191919 1.212121 0.213960
1.191919 1.262626 0.274417
1.191919 1.313131 0.334174
1.191919 1.363636 0.393079
1.191919 1.414141 0.450982
1.191919 1.464646 0.507734
1.191919 1.515152 0.563192
1.191919 1.565657 0.617214
1.191919 1.616162 0.669661
1.191919 1.666667 0.720401
1.191919 1.717172 0.769303
1.191919 1.767677 0.816244
1.191919 1.818182 0.861103
1.191919 1.868687 0.903765
1.191919 1.919192 0.944124
1.191919 1.969697 0.982074
1.191919 2.020202 1.017520
1.191919 2.070707 1.050371
1.191919 2.121212 1.080543
1.191919 2.171717 1.107960
1.191919 2.222222 1.132551
1.191919 2.272727 1.154254
1.191919 2.323232 1.173014
1.191919 2.373737 1.188781
1.191919 2.424242 1.201518
1.191919 2.474747 1.211190
1.191919 2.525253 1.217773
1.191919 2.575758 1.221251
1.191919 2.626263 1.221614
1.191919 2.676768 1.218862
1.191919 2.727273 1.213002
1.191919 2.777778 1.204048
1.191919 2.828283 1.192023
1.191919 2.878788 1.176959
1.191919 2.929293 1.158893
1.191919 2.979798 1.137872
1.191919 3.030303 1.113948
1.191919 3.080808 1.087184
1.191919 3.131313 1.057648
1.191919 3.181818 1.025414
1.191919 3.232323 0.990565
1.191919 3.282828 0.953190
1.191919 3.333333 0.913385
1.191919 3.383838 0.871250
1.191919 3.434343 0.826893
1.191919 3.484848 0.780427
1.191919 3.535354 0.731971
1.191919 3.585859 0.681648
1.191919 3.636364 0.629587
1.191919 3.686869 0.575921
1.191919 3.737374 0.520785
1.191919 3.787879 0.464322
1.191919 3.838384 0.406674
1.191919 3.888889 0.347989
1.191919 3.939394 0.288417
1.191919 3.989899 0.228110
1.191919 4.040404 0.167220
1.191919 4.090909 0.105904
1.191919 4.141414 0.044319
1.191919 4.191919 -0.017380
1.191919 4.242424 -0.079035
1.191919 4.292929 -0.140488
1.191919 4.343434 -0.201583
1.191919 4.393939 -0.262164
1.191919 4.444444 -0.322076
1.191919 4.494949 -0.381167
1.191919 4.545455 -0.439285
1.191919 4.595960 -0.496284
